,address,coef,street
16772,Нагорная_улица_16к3,-1.69398,Нагорная_улица
9494,Нагорная_улица_7к4,-0.791938,Нагорная_улица
10687,Нагорная_улица_25к3,-1.81066,Нагорная_улица
10556,Нагорная_улица_33к5,-1.6191,Нагорная_улица
9374,Нагорная_улица_28к1,-1.46457,Нагорная_улица
2029,Нагорная_улица_34к2,-1.95972,Нагорная_улица
19041,Нагорная_улица_2к1,-3.42286,Нагорная_улица
26583,Нагорная_улица_39к3,-1.41449,Нагорная_улица
18185,Нагорная_улица_21к1,-3.09488,Нагорная_улица
19184,Нагорная_улица_19к3,-2.56937,Нагорная_улица
20328,Нагорная_улица_5к4,-4.77715,Нагорная_улица
2604,Нагорная_улица_39к4,-2.02979,Нагорная_улица
26099,Нагорная_улица_27к4,-2.0403,Нагорная_улица
21368,Нагорная_улица_35к2,-1.75381,Нагорная_улица
15191,Нагорная_улица_19к1,-0.516741,Нагорная_улица
18383,Нагорная_улица_27к2,-2.29166,Нагорная_улица
21370,Нагорная_улица_13к4,-1.24075,Нагорная_улица
10500,Нагорная_улица_29к2,-2.59884,Нагорная_улица
12284,Нагорная_улица_29к1,-1.58053,Нагорная_улица
8637,Нагорная_улица_12к1,-3.06101,Нагорная_улица
915,Нагорная_улица_24к7,-1.57222,Нагорная_улица
356,Нагорная_улица_18к1,-1.77971,Нагорная_улица
2239,Нагорная_улица_22к2,-3.55267,Нагорная_улица
25261,Нагорная_улица_15к6,-2.1743,Нагорная_улица
16825,Нагорная_улица_20к2,-1.00471,Нагорная_улица
21325,Нагорная_улица_38к2,-2.9788,Нагорная_улица
441,Нагорная_улица_20к4,-2.41902,Нагорная_улица
12195,Нагорная_улица_20к8,-1.93215,Нагорная_улица
15084,Нагорная_улица_24к9,-1.11841,Нагорная_улица
23247,Нагорная_улица_24к1,-2.47047,Нагорная_улица
10701,Нагорная_улица_7к5,-1.97431,Нагорная_улица
2244,Нагорная_улица_12к3,-0.599846,Нагорная_улица
14645,Нагорная_улица_39к1,-2.00255,Нагорная_улица
4706,Нагорная_улица_31к5,-1.7098,Нагорная_улица
6162,Нагорная_улица_18к3,-0.966806,Нагорная_улица
4646,Нагорная_улица_24к6,-1.89337,Нагорная_улица
15922,Нагорная_улица_35к1,-1.76877,Нагорная_улица
3582,Нагорная_улица_31к3,-2.18315,Нагорная_улица
17693,Нагорная_улица_7к2,-2.23086,Нагорная_улица
16059,Нагорная_улица_17к4,-1.94586,Нагорная_улица
4037,Нагорная_улица_44к2,-1.14688,Нагорная_улица
21575,Нагорная_улица_15к3,-2.21499,Нагорная_улица
16525,Нагорная_улица_24к5,-1.69145,Нагорная_улица
10391,Нагорная_улица_27к3,-2.18518,Нагорная_улица
14237,Нагорная_улица_19к5,-2.31544,Нагорная_улица
22300,Нагорная_улица_5к1,-1.91024,Нагорная_улица
13965,Нагорная_улица_42к1,-1.96319,Нагорная_улица
3607,Нагорная_улица_4,-2.85111,Нагорная_улица
5042,Нагорная_улица_36,-2.3221,Нагорная_улица
3391,Нагорная_улица_29к3,-1.40091,Нагорная_улица
25779,Нагорная_улица_23к1,-1.33906,Нагорная_улица
17669,Нагорная_улица_39к2,-1.7302,Нагорная_улица
11386,Нагорная_улица_24к2,-1.78987,Нагорная_улица
17710,Нагорная_улица_35к4,-1.80738,Нагорная_улица
3706,Нагорная_улица_17к5,-3.21752,Нагорная_улица
16407,Нагорная_улица_24к10,-2.42633,Нагорная_улица
24527,Нагорная_улица_9к1,-4.03537,Нагорная_улица
3535,Нагорная_улица_33к4,-1.92553,Нагорная_улица
1677,Нагорная_улица_23к3,-1.8981,Нагорная_улица
22949,Нагорная_улица_11к2,-1.11802,Нагорная_улица
1601,Нагорная_улица_35к3,-1.7456,Нагорная_улица
26810,Нагорная_улица_34к1,-2.11554,Нагорная_улица
1660,Нагорная_улица_17к2,-2.4194,Нагорная_улица
6787,Нагорный_бульвар_3,-2.66213,Нагорный_бульвар
21039,Нагорный_бульвар_5к1,-2.59413,Нагорный_бульвар
6304,Нагорный_бульвар_4к2,-2.83321,Нагорный_бульвар
22382,Нагорный_бульвар_4к1,-2.96032,Нагорный_бульвар
6940,Нагорный_бульвар_13,-0.579891,Нагорный_бульвар
10990,Нагорный_бульвар_18,-1.49207,Нагорный_бульвар
15129,Нагорный_бульвар_20,-0.985083,Нагорный_бульвар
3990,Нагорный_бульвар_24,-3.25141,Нагорный_бульвар
3373,Нагорный_бульвар_4к3,-2.21033,Нагорный_бульвар
6028,Нагорный_бульвар_19к1,2.64412,Нагорный_бульвар
11539,Нагорный_бульвар_8,-2.44014,Нагорный_бульвар
8960,Нагорный_бульвар_14,-1.37474,Нагорный_бульвар
10127,Нагорный_бульвар_7,-1.66683,Нагорный_бульвар
15941,Нагорный_бульвар_11,-1.45856,Нагорный_бульвар
12948,Нагорный_бульвар_12,-1.87701,Нагорный_бульвар
13967,Нагорный_бульвар_19,-0.650241,Нагорный_бульвар
